NewsId,CreateDate,Source,Source_Type,Stock,Topic,Link
D16BB0F8-FB59-48B1-A1E6-61FE195F1106,57:38.0,RYT9,Website,ALL,ทีทีบี เดินหน้ามอบความคุ้มครองฟรีให้ทุกครอบครัว ด้วยบัญชี ttb all free ไม่อยากให้คนไทยเสียโอกาสดี ๆ...,https://www.ryt9.com/s/prg/3524546
BFDDCB6F-086F-4E6A-86DE-4224C0669A72,25:07.0,RYT9,Website,ALLY,กองทรัสต์ ALLY ส่งซิกผลงาน Q2/67 เติบโตแข็งแกร่ง หลังรับโอนสินทรัพย์ใหม่ โครงการแฮปปี้ อเวนิว...,https://www.ryt9.com/s/prg/3524856
D88B6B0A-9CA6-4F97-973A-CB9D56D29BB8,15:45.0,RYT9,Website,AMARC,AMARC เปิดข้อมูลเด็ดในงาน mai Forum 2024 ตอกย้ำ!!! ผู้นำแล็บมาตรฐานระดับสากลอย่างแท้จริง,https://www.ryt9.com/s/prg/3524997
2D3CC697-4065-4FFC-A74C-8895639FE26B,52:00.0,EfinanceThai,Website,AMATAV, AMATAV ผนึก Marubeni เข้าถือหุ้น อมตะซิตี้ ฮาลอง เสริมแกร่งขยายฐา...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=QlNyOTFyY1hjcWs9&security=AMATAV
380D6A1D-D2C5-440B-BB17-974316CF73D6,34:50.0,Pantip Sinthorn,Webboard,AMC,กลุ่มธุรกิจ AMC อย่าง BAM JMT CHAYO CHASE KCCAMC อนาคตราคาหุ้นจะกลับมาได้อยู่ไหมหุ้น,https://pantip.com/topic/42791854
A3B0E2BD-2CF0-41D5-96B7-CD188EC3230A,36:46.0,RYT9,Website,AMC,HILITE: KBANK ลงต่อ 2.78% กังวลธุรกิจร่วมทุน AMC กับ JMT กดดัน เก็บหนี้ชะลอ-ซื้อหนี้ใหม่ช้า,https://www.ryt9.com/s/iq05/3525170
2C17D2ED-430B-456D-9455-0E4380541EE8,53:38.0,RYT9,Website,AMC,BAM ก้าวสู่การตลาดดิจิทัลเต็มสูบ เปิดตัว Mobile AMC แห่งแรกในไทย App...,https://www.ryt9.com/s/iq05/3523521
F9FE3EB7-D1B1-4D9F-BBF2-67BC5D43A98A,31:09.0,Pantip Sinthorn,Webboard,AMR,ซื้อหุ้น amr ปี64 ปัจจุบันติดลบจะ 90% แล้วหุ้น,https://pantip.com/topic/42793105
F9C6AA18-A249-47AB-A045-BFA341A6A4A8,42:04.0,Pantip Sinthorn,Webboard,ANAN,"จบดื้อๆ ""อนันดา"" แจ้งยกเลิกประชุมผู้ถือหุ้นกู้ทั้ง 5 ชุด แจงไม่มีความจำเป็นการลงทุนการเงินหุ้นหุ้นกู้ANAN (หุ้น)",https://pantip.com/topic/42776962
737C29E6-A92A-49CB-8EF7-D69A3FC51897,43:00.0,ข่าวหุ้นธุรกิจ,Website,ANAN,ANAN มั่นใจ! จ่ายคืนหุ้นกู้ 3.2 พันล้าน ตามนัด 14 ก.ค.นี้,https://www.kaohoon.com/news/678895
C3875EF7-7163-406E-B233-DA85B04D12EC,51:00.0,EfinanceThai,Website,ANAN," ANAN ลั่นพร้อมชำระคืนหุ้นกู้ครบกำหนด 3,231 ลบ. 14 ก.ค. นี้ ชูมีสิ...",https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=NFozUERFUVJEUkE9
44A72790-01F3-477C-A99F-A30A5022B8E9,53:38.0,RYT9,Website,ANAN,"ANAN สั่นพร้อมไถ่ถอนหุ้นกู้ 3,231 ลบ.14 ก.ค.โชว์แกร่งสินค้าพร้อมอยู่พร้อมโอนกว่า 40,213...",https://www.ryt9.com/s/iq05/3523514
03243A54-20DA-4040-B8DC-E8B7F7CA197B,01:00.0,EfinanceThai,Website,AOT, วันนี้มีบิ๊กล็อต 19 หลักทรัพย์ AOT-F ซื้อขายสูงสุด 183.57 ลบ.,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=R2x0dXczajV4Ulk9&security=AOT-F
15E9FD91-AC02-4A2B-AB12-8D70F71BCBAB,02:27.0,ข่าวหุ้นธุรกิจ,Website,AOT,AOT เรียกคืนพื้นที่ “คิงพาวเวอร์-ส่วนราชการ” สนามบินสุวรรณภูมิ-ภูเก็ต 1 พันตารางเมตร,https://www.kaohoon.com/news/681064
9B96961C-7A66-46B1-B0D3-2AF22C120F77,08:26.0,ข่าวหุ้นธุรกิจ,Website,AOT,SET สัปดาห์นี้ “ไซด์เวย์” จับตาตัวเลขศก.จีน-สหรัฐ-การเมือง ชู AOT-HANA-TU หุ้นเด่น,https://www.kaohoon.com/news/679606
6804ADB7-E530-4707-B59F-AD92C3B41C75,11:56.0,ข่าวหุ้นธุรกิจ,Website,AOT,“ชัยยศ” มอง SET ฟื้นตัวตามตลาดเอเชีย แนะเก็บ HANA-AOT,https://www.kaohoon.com/news/680303
72B7D0D9-969D-4724-9118-8723D1028B52,15:45.0,RYT9,Website,AOT,BIG LOT: วันนี้ AOT-F มูลค่าสูงสุด 183.58 ลบ.ราคาเฉลี่ย 61.19 บ./หุ้น,https://www.ryt9.com/s/iq05/3525001
39746CC5-5E03-40F7-8228-A9B51A0D1E46,31:00.0,EfinanceThai,Website,AOT, ปิดตลาดฯเช้าวันนี้ AOT-IVL-TLI กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=R2tqb1doRy9BWjg9&security=AOT
32112A98-8F03-4196-A41A-5E5894E6820F,31:00.0,EfinanceThai,Website,AOT, ปิดตลาดฯเช้าวันนี้ AOT-KBANK-CPALL กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=UXhOdk13TFByS3M9&security=AOT
5635C316-9B06-409E-848F-3F562FE6C5C9,35:17.0,Pantip Sinthorn,Webboard,AOT,ทำไมหุ้นเขียวขนาดนี้ ลาสบอส aot ไม่มาตามนัดหุ้น,https://pantip.com/topic/42794960
7EED7186-73BA-4DE7-9C6A-D7CAC0C325BC,45:00.0,EfinanceThai,Website,AOT, ปิดตลาดฯวันนี้ PTTEP-AOT-PTT กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=R3g2bER2ZWtXZGs9&security=PTTEP
E3BC6A0B-6F0B-4E18-80C1-75CFE64D7B26,50:57.0,ข่าวหุ้นธุรกิจ,Website,AOT,สรุปกระดานรายใหญ่วันนี้ AOT-F มูลค่าสูงสุด 183 ล้านบาท,https://www.kaohoon.com/summary/680151
BB01002A-31AA-4268-B02C-4680BAC96FEA,28:00.0,Pantip Sinthorn,Webboard,AP,สรุปว่า AP เป็นหุ้นพื้นฐานดีไหมครับหุ้นตลาดหลักทรัพย์การลงทุนการเงิน,https://pantip.com/topic/42781811
68A747B0-2EA3-48A8-8BBD-AFCDE69637A0,51:58.0,Pantip Sinthorn,Webboard,AP,AP SPALI LH - good ??????หุ้นFundamental Analysisบริษัทพัฒนาอสังหาริมทรัพย์Value Investment,https://pantip.com/topic/42792147
BF8176F3-4182-4FE5-BCA1-BAC990512744,08:00.0,EfinanceThai,Website,APCO, APCO ลุ้นรายได้ปีนี้โต 2 เท่า หลังเซ็นขาย `ByeByeHIV` ส่งไนจีเรีย...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=dXBxemdCRzR3RWs9&security=APCO
35FD8B62-230D-4D00-9C6D-2F1AD8946E86,30:04.0,RYT9,Website,APCO,"APCO ส่ง ""ByeByeHIV"" ล้านขวดเข้าไนจีเรีย ตั้งเป้า 5 ปีครองตลาดแอฟริกากวาดยอดขาย 5...",https://www.ryt9.com/s/iq05/3525356
61EEEC75-93FE-44DF-A581-4E2B29D3E710,00:05.0,RYT9,Website,APCS,ก.ล.ต. เตือนผู้ถือหุ้นกู้ APCS ร่วมประชุม 26 มิ.ย.วาระยืดหนี้ 2 ปีแลกเพิ่มดอกเบี้ย,https://www.ryt9.com/s/iq05/3525967
6858F3CA-3A05-4C20-9AA3-313A99E46CFC,09:22.0,RYT9,Website,APCS,ก.ล.ต. เตือนผู้ถือหุ้นกู้ APCS ใช้สิทธิประชุม 14 มิ.ย.67 โหวตยืดหนี้หลังรอบแรกคว่ำ,https://www.ryt9.com/s/iq05/3523159
EEBFA270-146D-4320-BD32-42ED14C70994,57:18.0,RYT9,Website,APCS,ที่ประชุมหุ้นกู้ APCS ให้ขยายเวลาไถ่ถอน APCS246A 2 ปี ปรับขึ้นดอกเบี้ยเป็น...,https://www.ryt9.com/s/iq10/3524311
2D1EC25E-DA6A-4ED7-A58B-B298DEBC45C6,22:19.0,RYT9,Website,ASIAN,"ทีเอ็มบีธนชาต คว้า 4 รางวัลยอดเยี่ยมระดับเอเชียจากเวที ""Asian Excellence Award 2024""...",https://www.ryt9.com/s/prg/3524435
4FB643B8-B82A-487A-9C53-C2D04E6E00A6,25:49.0,RYT9,Website,ASIAN,วว. โชว์นวัตกรรมเวชสำอางแบบครบวงจร ในงาน Cosmoprof CBE Asian Bangkok...,https://www.ryt9.com/s/prg/3523870
E2E974B4-722F-4872-9154-F948727259BB,06:44.0,ข่าวหุ้นธุรกิจ,Website,ASW,ASW ส่งซิก Q2 สดใส! รับรู้ยอดโอนกรรมสิทธิ์ 6 โครงการใหม่หนุน,https://www.kaohoon.com/news/679036
2975A66B-715F-45D5-9D3A-FD064D4861B5,15:45.0,RYT9,Website,ASW,ASW เปิดพอร์ตคอนโดฯ-บ้านพร้อมอยู่ไม่เกิน 7 ล้าน รับอานิสงส์มาตรการกระตุ้นอสังหาฯ,https://www.ryt9.com/s/iq05/3524982
F2FBDB5F-BB55-43C3-9C8C-B93A484F5348,09:22.0,RYT9,Website,AUCT,"AUCT ปลื้มลูกค้าแห่ร่วมประมูลรถหรูในงาน ""LUXURY CAR EVENT""",https://www.ryt9.com/s/prg/3523139
25CE7CD3-72B5-4730-A0A5-99AFA02695D9,30:04.0,RYT9,Website,AWC,"AWC ร่วมมือกับ Ant Inter ปล่อยสินเชื่อดิจิทัล ""bettr"" เสริมความแข็งแกร่งผู้ค้าใน...",https://www.ryt9.com/s/iq05/3525357
ECCD9826-18E2-4B0C-A235-8D8CA4C5311D,34:00.0,EfinanceThai,Website,AWC, AWC ผนึก Ant International ออกสินเชื่อดิจิทัลเสริมแกร่งอุตสาหกรรม...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=NDFKbXJ6Q1ZZSGc9
8898A445-656A-48CA-B4D3-1408F7165312,02:00.0,EfinanceThai,Website,BA, Stock Insight : บมจ.การบินกรุงเทพ (BA) - อัพเดท 10/06/67,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=RXpxc3RWRElqK1E9&security=BA
ED1257D6-6D34-48E7-9825-902F42DBA93E,03:00.0,EfinanceThai,Website,BA, BA จับมือ OR นำร่องการใช้เชื้อเพลิง SAF - ตั้งเป้าเพิ่มสัดส่วนการ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=WHIxRzB6WVcyb0E9&security=BA
08F3F109-E26C-4AA0-A2CB-02A123B40FA8,07:46.0,RYT9,Website,BA,BA ทุ่ม 2.3 พันลบ.ขยายสนามบินสมุย-ตราด เล็งปรับเป้ารายได้หลังดีมานด์ทะลัก,https://www.ryt9.com/s/iq05/3523809
2EE6120A-83B7-4A23-9F44-FDBF068096A3,28:49.0,ข่าวหุ้นธุรกิจ,Website,BA,BA จับมือ OR นำร่องใช้ SAF ยกระดับ “กรีนแอร์พอร์ต”,https://www.kaohoon.com/news/678906
26E6890E-8286-435A-8314-DFA0215E9BF1,36:12.0,RYT9,Website,BA,BA จับมือ OR นำร่องใช้ SAF เส้นทางบินสมุย เป้า 1% ภายในปี 2026 พร้อมยกระดับกรีนแอร์พอร์ต,https://www.ryt9.com/s/iq05/3523450
8623B9A3-88C5-4ABA-98AF-2E162C52A82C,31:33.0,RYT9,Website,BAFS,SSP ผนึกกลุ่ม BAFS-ลัคกี้ คลีน เอ็นเนอร์ยี่ ลงทุนโรงไฟฟ้าพลังงานขยะชุมชนสุราษฎร์ 8.9...,https://www.ryt9.com/s/iq05/3523675
A3AAD91A-A083-4946-90DA-704C3BA4A515,40:18.0,ข่าวหุ้นธุรกิจ,Website,BAFS,BAFS จับมือ CAO ขับเคลื่อนอุตสาหกรรมการบิน,https://www.kaohoon.com/news/678294
16429C7B-98A6-4525-9022-7EE425E636B2,34:50.0,Pantip Sinthorn,Webboard,BAM,กลุ่มธุรกิจ AMC อย่าง BAM JMT CHAYO CHASE KCCAMC อนาคตราคาหุ้นจะกลับมาได้อยู่ไหมหุ้น,https://pantip.com/topic/42791854
24F11C00-1504-43D5-A8F0-CA27E185252E,53:38.0,RYT9,Website,BAM,BAM ก้าวสู่การตลาดดิจิทัลเต็มสูบ เปิดตัว Mobile AMC แห่งแรกในไทย App...,https://www.ryt9.com/s/iq05/3523521
B97D8018-C088-4EED-80AF-E85160BDD319,02:03.0,ข่าวหุ้นธุรกิจ,Website,BANPU,10 หุ้นเจอ “โรบอทเทรด” BANPU ซื้อขายมากสุด 46%,https://www.kaohoon.com/news/678383
B2F3943F-3F77-4C7F-A932-6D1BC624B61B,33:01.0,Pantip Sinthorn,Webboard,BANPU,"EA , OR , LH , BANPU จตุรเทพที่เคยอยากเข้าหุ้นBANPU (หุ้น)LH (หุ้น)EA (หุ้น)",https://pantip.com/topic/42780353
C3F0D5D8-9584-420C-95B5-E7387DAD9CD1,48:35.0,Pantip Sinthorn,Webboard,BANPU,BANPU  จะรีบ ขายคืน กันทำไมหุ้นBANPU (หุ้น)การลงทุน,https://pantip.com/topic/42788244
76FC81A2-E606-4723-80CC-61623542DA12,52:49.0,Pantip Sinthorn,Webboard,BANPU,เมือเช้าอาแปะว่าจะเก็บเงินไว้รับซื้อหุ้น OR เพิ่มในวันถัดๆไป แต่หุ้น BANPU ร่วงล่อตา ความอยากกำเริบทันที..หุ้น,https://pantip.com/topic/42771512
83D4BBF1-89EE-4B41-992B-05CB3907DEBD,43:00.0,EfinanceThai,Website,BAY, BAY คาดเงินบาทสัปดาห์นี้ 36.35-37.15 บาท/ดอลลาร์  ติดตามค่าเงินยู...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=dHcveDJ1cm85Um89
EC5FC6F5-7029-408A-9E6D-33C31910F52B,42:00.0,EfinanceThai,Website,BBIK, Stock Insight : บมจ.บลูบิค กรุ๊ป (BBIK) - อัพเดท 11/06/67,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=ZWQrOVoyVzlTMTA9&security=BBIK
37D2A9FC-6362-43A3-927B-80A278D24B2C,16:07.0,ข่าวหุ้นธุรกิจ,Website,BBL,สรุปกระดานรายใหญ่เช้านี้ BBL มูลค่าสูงสุด 42 ล้านบาท,https://www.kaohoon.com/summary/679409
52B1E5AF-3303-4250-81B2-62084F5076CE,20:44.0,RYT9,Website,BBL,GIFT ฐานแน่นดึง BBL-APS ร่วมถือหุ้นหนุนธุรกิจโต-ต่อยอด 3 ธุรกิจใหม่เกาะเทรนด์โลก,https://www.ryt9.com/s/iq05/3524766
6761AA5F-829F-4D10-B6AA-64016A528E5A,22:24.0,ข่าวหุ้นธุรกิจ,Website,BBL,“สุเชษฐ์” แนะเก็บ 5 หุ้นเด่น ชู BBL-SCGP พื้นฐานแกร่ง,https://www.kaohoon.com/news/678514
AC606016-8950-4ECE-9F93-429C089838B5,26:44.0,RYT9,Website,BBL,BIG LOT: เช้านี้ BBL มูลค่าสูงสุด 42.90 ลบ.ราคาเฉลี่ย 135.25 บ./หุ้น,https://www.ryt9.com/s/iq05/3524071
10A5B2D5-5536-42CD-A7A1-B03B402F2E88,31:00.0,EfinanceThai,Website,BBL, เช้าวันนี้มีบิ๊กล็อต 7 หลักทรัพย์ BBL ซื้อขายสูงสุด 42.90 ลบ.,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=dElaWnAvOUVGYkU9&security=BBL
F2A2FF18-2B38-4127-B538-CD9A9E0176AE,36:16.0,ข่าวหุ้นธุรกิจ,Website,BBL,BBL ควัก 185 ล้านบาท เข้าซื้อ GIFT-W2 จ่อขึ้นท็อป 5 ผู้ถือหุ้นใหญ่กิฟท์,https://www.kaohoon.com/news/678463
CD2CD538-BFB0-4464-B7D9-67E8F078D664,18:54.0,ข่าวหุ้นธุรกิจ,Website,BCH,สรุป SET100 วันนี้ BCH บวกสูงสุด 2.20%,https://www.kaohoon.com/summary/679805
772F11BC-7787-42C9-A6A2-B7D0062C69BE,26:58.0,ข่าวหุ้นธุรกิจ,Website,BCH,โบรกชี้ “กลุ่มโรงพยาบาล” พีกสุดไตรมาส 3 ยก BDMS-BCH ท็อปพิก,https://www.kaohoon.com/news/679397
B995EBDA-97B5-44FC-AD20-080933E67C14,01:25.0,RYT9,Website,BCP,BCP-BJC-ITC-TIDLOR เข้า SET50 รอบ H2/67 ส่วน SET100 เข้าใหม่ 9 หุ้น JAS...,https://www.ryt9.com/s/iq05/3524655
99CCB95D-1815-4C39-A6E7-418E5706AD61,25:00.0,EfinanceThai,Website,BCP, ตลท.เคาะแล้ว! BCP-BJC-ITC-TIDLOR เข้าคำนวณ SET50 ส่วนอีก 9 หุ้นให...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=WHkwbnl0cDN1UDA9&security=BCP
D62BA5D7-E81A-4385-BE59-5B3D806846DC,34:00.0,EfinanceThai,Website,BCP, BCP โชว์พื้นฐานแกร่ง ได้รับเลือกเป็นหุ้นที่เข้าคำนวณดัชนี SET50 ร...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=bFdMa2lkSUVwajA9&security=BCP
D4AB1853-ABFD-4CD7-8B0C-E90C1FE31C39,42:13.0,ข่าวหุ้นธุรกิจ,Website,BCP,BCP เด้ง 5% รับเข้าดัชนี SET 50 รอบครึ่งหลังปี 67 มีผล 1 ก.ค.นี้,https://www.kaohoon.com/breakingnews/679987
CB5847CB-5302-417E-9DCE-A31A6BF22145,47:00.0,EfinanceThai,Website,BCP, นายกฯ สั่งพลังงาน กำกับ PTT-BCP รับซื้อ B100 ลิตรละ 30 บาท แก้ปัญ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=aGI1VzJ4dXd4czg9
FF284C73-856D-47D2-BD38-59F7094BA537,48:12.0,RYT9,Website,BCP,บางจากฯ พื้นฐานแกร่ง หุ้น BCP ได้รับเลือกเป็นหุ้นที่เข้าคำนวณดัชนี...,https://www.ryt9.com/s/prg/3524715
